,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,item,condition,sentence,target,alternative,lstmaugment 0 correct (max),lstmaugment 0 correct (sample),lstmaugment 0 target score,lstmaugment 0 alternative score,lstmaugment 1 correct (max),lstmaugment 1 correct (sample),lstmaugment 1 target score,lstmaugment 1 alternative score,lstmaugment 2 correct (max),lstmaugment 2 correct (sample),lstmaugment 2 target score,lstmaugment 2 alternative score,lstmaugment 3 correct (max),lstmaugment 3 correct (sample),lstmaugment 3 target score,lstmaugment 3 alternative score,lstmaugment 4 correct (max),lstmaugment 4 correct (sample),lstmaugment 4 target score,lstmaugment 4 alternative score,lstmlmaug 0 correct (max),lstmlmaug 0 correct (sample),lstmlmaug 0 target score,lstmlmaug 0 alternative score,lstmlmaug 1 correct (max),lstmlmaug 1 correct (sample),lstmlmaug 1 target score,lstmlmaug 1 alternative score,lstmlmaug 2 correct (max),lstmlmaug 2 correct (sample),lstmlmaug 2 target score,lstmlmaug 2 alternative score,lstmlmaug 3 correct (max),lstmlmaug 3 correct (sample),lstmlmaug 3 target score,lstmlmaug 3 alternative score,lstmlmaug 4 correct (max),lstmlmaug 4 correct (sample),lstmlmaug 4 target score,lstmlmaug 4 alternative score,lstmwiki_lm 0 correct (max),lstmwiki_lm 0 correct (sample),lstmwiki_lm 0 target score,lstmwiki_lm 0 alternative score,lstmwiki_lm 1 correct (max),lstmwiki_lm 1 correct (sample),lstmwiki_lm 1 target score,lstmwiki_lm 1 alternative score,lstmwiki_lm 2 correct (max),lstmwiki_lm 2 correct (sample),lstmwiki_lm 2 target score,lstmwiki_lm 2 alternative score,lstmwiki_lm 3 correct (max),lstmwiki_lm 3 correct (sample),lstmwiki_lm 3 target score,lstmwiki_lm 3 alternative score,lstmwiki_lm 4 correct (max),lstmwiki_lm 4 correct (sample),lstmwiki_lm 4 target score,lstmwiki_lm 4 alternative score,gpt2 correct (max),gpt2 correct (sample),gpt2 target score,gpt2 alternative score,lstmaugment_tied 0 correct (max),lstmaugment_tied 0 correct (sample),lstmaugment_tied 0 target score,lstmaugment_tied 0 alternative score,lstmaugment_tied 1 correct (max),lstmaugment_tied 1 correct (sample),lstmaugment_tied 1 target score,lstmaugment_tied 1 alternative score,lstmaugment_tied 2 correct (max),lstmaugment_tied 2 correct (sample),lstmaugment_tied 2 target score,lstmaugment_tied 2 alternative score,lstmaugment_tied 3 correct (max),lstmaugment_tied 3 correct (sample),lstmaugment_tied 3 target score,lstmaugment_tied 3 alternative score
10,10,10,10,10,10,10,10,10,10,10,10,Franck_1_SPS,SPS,The announcement by the directors of the foundation,is,are,100,62.45639304079842,-6.368466377258301,-6.877431869506836,100,70.99219945680713,-4.836311340332031,-5.731316566467285,100,77.93920283625118,-5.613209247589111,-6.875336170196533,100,93.49126228640262,-4.582621574401856,-7.247344017028809,100,72.31638179218155,-6.172606468200684,-7.132816314697266,100,69.91087976875019,-6.284880638122559,-7.127938270568848,100,68.25609232392986,-7.840150833129883,-8.605716705322266,100,66.39296653994788,-8.818029403686523,-9.49888515472412,100,63.84316353099534,-7.072873592376709,-7.64143705368042,100,80.34266526384768,-6.509293556213379,-7.917143821716309,100,88.88697203302459,-5.2688188552856445,-7.348066329956055,100,71.72646290521556,-7.481500148773193,-8.412433624267578,100,85.34410143521133,-6.396366119384766,-8.158214569091797,100,72.98840333723604,-7.902105808258057,-8.896140098571777,100,80.85039073897899,-7.867091178894043,-9.307409286499023,100,99.03124793892651,-3.105001926422119,-7.732183933258057,100,71.80828683146565,-6.554826259613037,-7.489798069000244,100,87.51391139717354,-7.4683074951171875,-9.41549015045166,100,89.08670607192984,-6.384120941162109,-8.483749389648438,100,75.82152667996681,-5.341217041015625,-6.484136581420898
11,11,11,11,11,11,11,11,11,11,11,11,Franck_1_SPP,SPP,The announcement by the directors of the foundations,is,are,0,28.65595165704685,-7.176989555358887,-6.26483678817749,0,18.13226577769998,-7.240747451782227,-5.733335494995117,0,35.359449697004415,-6.019959449768066,-5.416683197021484,100,61.14263834898188,-5.790054798126221,-6.243366718292236,100,68.56732735716766,-5.999461174011231,-6.7794294357299805,0,38.69161358039961,-6.958842754364014,-6.498548984527588,0,18.739604921655022,-8.296256065368652,-6.829236507415772,0,33.780592799406755,-8.619029998779297,-7.945942878723144,0,42.73430367904251,-7.038120269775391,-6.745420455932617,0,28.86295960440044,-6.958922386169434,-6.056873321533203,100,65.5946654175505,-6.283135414123535,-6.928418159484863,0,42.47829169540466,-7.583690166473389,-7.280520915985107,100,52.70992540635567,-6.688419818878174,-6.7969231605529785,0,34.15419629178959,-8.523934364318848,-7.867504119873047,0,25.98360923017643,-8.81032657623291,-7.763505935668945,100,96.21601071398088,-3.4743704795837402,-6.7101874351501465,100,73.9774518567309,-6.165430068969727,-7.210227012634277,0,27.18225249185768,-8.044107437133789,-7.058712005615234,0,36.91771468294717,-6.88410234451294,-6.348353862762451,0,33.7384516154906,-6.79727029800415,-6.122298717498779
12,12,12,12,12,12,12,12,12,12,12,12,Franck_1_PSS,PSS,The announcements by the director of the foundation,are,is,0,19.007880914236512,-8.569137573242188,-7.1196393966674805,0,42.0671522502568,-6.849911212921143,-6.52989387512207,100,81.15491624729206,-4.424102306365967,-5.884210109710693,0,15.437796572864194,-5.316363334655762,-3.615694761276245,100,58.20345365765628,-6.330584526062012,-6.661715507507324,0,25.71923884450345,-7.824403285980225,-6.763790607452393,100,81.56041110908836,-6.21621561050415,-7.703059673309326,100,72.56507164970279,-7.402693748474121,-8.375360488891602,0,7.126023612292726,-9.333090782165527,-6.765600681304932,100,63.67526842899757,-5.733404636383057,-6.294702053070068,100,59.32595353081441,-6.304649829864502,-6.6821064949035645,100,62.48372676031057,-7.538509845733643,-8.048641204833984,100,66.44795064895428,-6.42222785949707,-7.105548858642578,0,41.66728584073719,-7.137683391571045,-6.801236629486084,0,28.040734603270646,-9.228360176086426,-8.285918235778809,100,98.05643736910568,-2.7344884872436523,-6.655508995056152,0,49.18668291983167,-5.028806686401367,-4.996271133422852,0,23.894529059749058,-8.164595603942871,-7.006124973297119,0,29.045836916897404,-7.605301856994629,-6.7121429443359375,0,38.39464569623569,-7.02481746673584,-6.5519866943359375
13,13,13,13,13,13,13,13,13,13,13,13,Franck_1_PSP,PSP,The announcements by the director of the foundations,are,is,100,82.33543381741998,-6.752194404602051,-8.291435241699219,100,66.08073161704094,-7.015349864959717,-7.682243824005127,100,87.1482551738372,-4.826683044433594,-6.740814208984375,100,67.08376478009484,-5.920309066772461,-6.632285118103027,100,68.6192237945289,-6.449070930480957,-7.231448173522949,100,56.842774553008745,-7.026396751403809,-7.301836013793945,100,90.22417100823368,-5.681930065155029,-7.904314517974853,100,72.60541723391746,-6.877225875854492,-7.851920127868652,0,30.324798354793725,-8.065954208374023,-7.234075546264648,100,78.07333574367556,-6.220857620239258,-7.490802764892578,100,84.01698644724938,-5.680437088012695,-7.339929580688477,100,70.79127331964843,-7.330183982849121,-8.215452194213867,100,81.89699207583455,-5.77994441986084,-7.289328575134277,100,66.42577092886681,-6.454653739929199,-7.136980056762695,100,81.45462935950621,-7.383987426757812,-8.863813400268555,100,94.99218436715637,-3.17592191696167,-6.118716716766357,100,56.11800499262585,-5.730283737182617,-5.976236343383789,100,64.324788611281,-6.787472724914551,-7.376961708068848,100,79.01342939434718,-5.859967231750488,-7.185702323913574,100,86.52916834943522,-6.249896049499512,-8.109850883483887
14,14,14,14,14,14,14,14,14,14,14,14,Franck_1_PPS,PPS,The announcements by the directors of the foundation,are,is,100,55.90785942617386,-6.567240715026856,-6.804664134979248,100,58.52648236998791,-5.076217651367188,-5.420641899108887,100,89.73833353544195,-4.533657550811768,-6.702140331268311,100,56.37398956143763,-4.9041595458984375,-5.160513877868652,0,41.98642022393314,-6.289546489715576,-5.96621561050415,100,69.7985591183193,-6.168491840362549,-7.006215572357178,100,81.25056866949595,-6.27291202545166,-7.739286422729492,100,72.05864468966438,-7.114093780517578,-8.061466217041016,0,35.37287823348154,-7.267860412597656,-6.6651716232299805,100,70.49914815978867,-6.268874645233154,-7.140056133270264,100,74.11223681260563,-5.185581207275391,-6.237391471862793,100,67.30816166915363,-7.576925754547119,-8.299081802368164,100,74.62262326393355,-6.354846000671387,-7.433431625366211,100,71.29942769541333,-6.519193172454834,-7.429164409637451,0,42.551314177395845,-8.49280834197998,-8.192626953125,100,98.97383110257773,-2.6968488693237305,-7.265872001647949,100,67.0629134920143,-5.448704719543457,-6.159736633300781,0,29.39898590349718,-7.664731979370117,-6.788647651672363,100,52.18059891113099,-6.766286849975586,-6.8535661697387695,100,69.85129490149619,-5.550112247467041,-6.390338897705078
15,15,15,15,15,15,15,15,15,15,15,15,Franck_1_PPP,PPP,The announcements by the directors of the foundations,are,is,100,87.94232149351296,-5.8802008628845215,-7.867180347442627,100,91.93627180901952,-4.987082004547119,-7.420801639556885,100,94.18616036443794,-3.840141534805298,-6.625173568725586,100,85.923866675415,-4.777009010314941,-6.585989952087402,0,40.13616955981698,-6.246364116668701,-5.846569538116455,100,82.51363736738391,-5.961796760559082,-7.513339042663574,100,94.79395892496748,-5.365614891052246,-8.267500877380371,100,82.59861542917652,-6.522067546844482,-8.079510688781738,0,49.02506312249116,-6.651464462280273,-6.612462043762207,100,86.93025266904543,-5.780152320861816,-7.674958229064941,100,87.12300501272375,-5.306058406829834,-7.217936992645264,100,79.19201707453803,-7.135643482208252,-8.472182273864746,100,86.98165557489112,-5.920632839202881,-7.819970607757568,100,90.03706093142742,-5.938802719116211,-8.140151977539062,100,89.61010576584877,-7.156706809997559,-9.311341285705566,100,98.1782721516052,-2.866861343383789,-6.853860855102539,100,59.27952917630449,-5.695927143096924,-6.071460247039795,100,83.67913518505685,-6.118163108825684,-7.752708435058594,100,85.10037676885426,-5.538784980773926,-7.281280517578125,100,94.41484522101608,-5.466695785522461,-8.294281959533691
16,16,16,16,16,16,16,16,16,16,16,16,Franck_2_SSS,SSS,The article by the writer for the magazine,is,are,100,95.1913913895968,-6.878382205963135,-9.863863945007324,100,94.83436029011852,-5.305733680725098,-8.215836524963379,100,98.72506890804662,-3.442268848419189,-7.791715621948242,100,98.05374746178973,-4.454738616943359,-8.374348640441895,100,97.01368974576128,-6.469102382659912,-9.949915885925291,100,90.1497253810826,-7.436158657073975,-9.650131225585938,100,95.82992383793314,-7.0456953048706055,-10.180335998535156,100,96.20485980539704,-7.101161003112793,-10.333919525146484,100,97.32277862469417,-6.740319728851318,-10.333573341369627,100,94.69705961316282,-6.5669050216674805,-9.449326515197754,100,89.26101150281279,-5.883690357208252,-8.001374244689941,100,91.0368637046595,-6.63312292098999,-8.95126724243164,100,96.33919657428268,-6.713582515716553,-9.98377513885498,100,94.49124639553207,-6.491122245788574,-9.333291053771973,100,97.27291274379998,-7.551874160766602,-11.126160621643066,100,99.24449883318198,-3.1980397701263428,-8.076000213623047,100,96.2075400121541,-6.019868850708008,-9.253361701965332,100,90.3055978509226,-6.644822597503662,-8.876473426818848,100,96.66390269489608,-5.09009313583374,-8.456531524658203,100,98.4428980786242,-4.151320457458496,-8.29797077178955
17,17,17,17,17,17,17,17,17,17,17,17,Franck_2_SSP,SSP,The article by the writer for the magazines,is,are,0,31.101697341797497,-7.087305068969727,-6.291935920715332,100,61.49205337787982,-6.153346061706543,-6.621389389038086,100,82.0388375690134,-4.290983200073242,-5.809964179992676,100,76.01709392236819,-5.120680809020996,-6.274297714233398,100,50.42034589356766,-6.9508891105651855,-6.967703342437744,100,55.49127400493465,-7.998814105987549,-8.219354629516602,0,31.91202447388943,-7.903824806213379,-7.146007061004639,100,68.61758091497158,-7.19333553314209,-7.9756364822387695,100,75.68280718562303,-7.466808319091797,-8.60217571258545,0,36.71209227822384,-7.622048854827881,-7.077460765838623,100,68.5168862456636,-6.366063594818115,-7.143692493438721,100,77.74173799820872,-6.573770523071289,-7.82444953918457,100,54.32956403416201,-7.669649124145508,-7.843266487121582,0,47.9361822701344,-8.183034896850586,-8.100435256958008,0,31.600182510197904,-9.492531776428224,-8.720324516296387,100,91.02342137726325,-3.8082454204559326,-6.124743461608887,100,84.25643205694672,-6.054419040679932,-7.731852054595947,100,68.76910361086985,-7.170474052429199,-7.959820747375488,100,70.41162308967094,-5.651645183563232,-6.518621921539307,100,68.06469021333258,-4.486126899719238,-5.242873191833496
18,18,18,18,18,18,18,18,18,18,18,18,Franck_2_SPS,SPS,The article by the writers for the magazine,is,are,100,82.27466880556885,-6.334636211395264,-7.869704723358154,100,87.74277180703727,-5.531116485595703,-7.499410152435303,100,90.59777169214532,-4.396477699279785,-6.661960601806641,100,95.08534817344577,-4.80476188659668,-7.767315864562988,100,74.72429256313103,-5.845273017883301,-6.929234504699707,100,81.68224768428203,-7.311255931854248,-8.806221961975098,100,86.40481880116229,-7.017086029052734,-8.866414070129395,100,92.1063783815132,-7.432391166687012,-9.889280319213867,100,74.48265761732225,-6.911199569702148,-7.982407569885254,100,85.33014554766176,-6.904282093048096,-8.66501522064209,100,80.94515202058413,-5.609959125518799,-7.056409358978272,100,89.96083649031497,-6.382931709289551,-8.575812339782715,100,87.76470916452067,-6.4563398361206055,-8.426674842834473,100,86.61856902067994,-6.8011474609375,-8.668793678283691,100,93.50861262536992,-7.736961841583252,-10.404539108276367,100,94.8882488593995,-2.9972176551818848,-5.918375492095947,100,95.9593157893372,-3.742990255355835,-6.910500526428223,100,75.53896719450141,-6.886449813842773,-8.014017105102539,100,91.9770705329304,-5.356456756591797,-7.795692443847656,100,95.25301188525177,-4.177461624145508,-7.176487922668457
19,19,19,19,19,19,19,19,19,19,19,19,Franck_2_SPP,SPP,The article by the writers for the magazines,is,are,0,30.32552376168508,-6.606983661651611,-5.775139331817627,0,49.98137950983299,-7.13742208480835,-7.136677265167236,0,47.12600756180612,-5.3604230880737305,-5.245336532592773,100,79.42328864958861,-4.599648475646973,-5.95028018951416,0,39.12955389517062,-6.118746757507324,-5.676877021789551,0,38.00984217290856,-8.040283203125,-7.55115270614624,0,17.98324249536973,-8.057616233825684,-6.540132999420166,0,49.78835709135333,-7.502083778381348,-7.493618011474609,0,25.99703723066753,-7.609206676483154,-6.563084125518799,0,27.98740434577443,-7.916913986206055,-6.971827507019043,100,54.76953723372441,-6.196056365966797,-6.387419700622559,100,64.64745986735471,-6.582848072052002,-7.186426639556885,0,31.27140414217282,-7.796446323394775,-7.0089850425720215,0,27.14874068703974,-8.699366569519043,-7.712277412414551,0,23.74845650538107,-9.701716423034668,-8.535196304321289,100,80.21211683792139,-3.6671037673950195,-5.066708564758301,100,82.0519448271221,-4.639348030090332,-6.159218788146973,0,32.56428409627284,-7.668439865112305,-6.940481185913086,100,62.14204366940071,-5.798941135406494,-6.294522762298584,100,53.185220577798034,-4.697990894317627,-4.825572490692139
20,20,20,20,20,20,20,20,20,20,20,20,Franck_2_PSS,PSS,The articles by the writer for the magazine,are,is,0,47.48892027205938,-7.375369071960449,-7.27484130859375,0,22.205062649534604,-6.638210773468018,-5.384454727172852,100,80.30329464134836,-3.3795242309570312,-4.784883499145508,0,17.625347123559727,-6.829620838165283,-5.2876811027526855,0,45.60747543351929,-6.869853496551514,-6.693698406219482,0,49.51070916953056,-7.598764896392822,-7.579192638397217,100,54.59560036971888,-7.077449798583984,-7.261794090270996,0,42.77056379546691,-8.141510963439941,-7.850292682647705,0,10.481884260052274,-8.844057083129883,-6.699264526367188,0,29.62466972452896,-7.752151966094971,-6.886916637420654,100,50.4150295302881,-7.39138126373291,-7.40798282623291,0,21.015509098629835,-8.755722045898438,-7.431731224060059,0,27.140668520812493,-7.434584617614746,-6.447087287902832,100,55.92526711282603,-6.806173324584961,-7.044302940368652,0,13.164085001925214,-9.730140686035156,-7.843612670898437,100,98.24391822733328,-2.4117908477783203,-6.436159133911133,0,29.311412406709664,-7.477256774902344,-6.596949577331543,100,52.92995087026922,-6.337429046630859,-6.454761505126953,100,50.71854412616177,-5.687608242034912,-5.7163519859313965,0,35.47493182471278,-6.176592826843262,-5.578365325927734
21,21,21,21,21,21,21,21,21,21,21,21,Franck_2_PSP,PSP,The articles by the writer for the magazines,are,is,100,91.47194602050412,-5.213614940643311,-7.5862860679626465,100,59.36849647870805,-5.985391616821289,-6.364611625671387,100,89.54630578814987,-3.189587116241455,-5.337387561798096,100,75.21823819067237,-5.44972038269043,-6.560006141662598,100,71.77616956947584,-6.043701648712158,-6.977087497711182,100,77.19842035877502,-6.909695625305176,-8.129244804382324,100,94.24161669786892,-5.657818794250488,-8.453023910522461,100,75.53940773240797,-7.435437202453613,-8.563028335571289,0,48.831961508157896,-7.251043319702148,-7.204313278198242,100,78.14062172264794,-6.580159187316895,-7.854039192199707,100,73.30043297075058,-6.662289619445801,-7.672208786010742,100,55.07746668721764,-7.471117973327637,-7.674919128417969,100,84.69839856055123,-6.449906826019287,-8.161046028137207,100,86.19429390834128,-7.005064010620117,-8.836585998535156,100,82.71099606804634,-8.281706809997559,-9.846988677978516,100,93.89470156258575,-2.944380283355713,-5.67739725112915,100,62.13152067822265,-6.273897647857666,-6.769032001495361,100,64.68411172960863,-6.311426639556885,-6.916609287261963,100,78.3325558436346,-4.941429615020752,-6.226582050323486,100,92.6397163210282,-4.161861896514893,-6.694481372833252
22,22,22,22,22,22,22,22,22,22,22,22,Franck_2_PPS,PPS,The articles by the writers for the magazine,are,is,100,69.38494808371541,-6.379327297210693,-7.197505474090576,0,26.080917079213823,-6.586345195770264,-5.544578075408936,100,90.67747043753836,-3.2279555797576904,-5.502830505371094,0,35.26022444475106,-6.561150550842285,-5.953530311584473,0,47.56274417629942,-6.530163288116455,-6.432595729827881,100,63.30543291816908,-6.98153018951416,-7.526872634887695,100,62.96180542152917,-6.579111099243164,-7.109689712524414,100,53.15100239389488,-8.277088165283203,-8.403295516967773,0,28.535600851132315,-7.639962196350098,-6.721915245056152,0,37.6012293854277,-7.448756217956543,-6.94224739074707,100,60.19964690194286,-6.44295072555542,-6.856741428375244,0,16.340156730047813,-8.651201248168945,-7.018067836761475,0,35.65728964342154,-7.239021301269531,-6.648751258850098,100,52.88836886643811,-6.800554275512695,-6.916217803955078,0,17.2316928338326,-9.500496864318848,-7.931201934814453,100,98.5316824433245,-2.1701619625091553,-6.376422882080078,0,22.270096425434733,-5.330668449401856,-4.0806732177734375,100,62.42447688959408,-6.072068691253662,-6.5796732902526855,100,63.27755933774976,-5.250636100769043,-5.794778823852539,100,53.63928284039304,-5.76402759552002,-5.909856796264648
23,23,23,23,23,23,23,23,23,23,23,23,Franck_2_PPP,PPP,The articles by the writers for the magazines,are,is,100,91.52004475240588,-5.224311828613281,-7.603164672851562,100,70.82600665856334,-6.287111282348633,-7.174059867858887,100,92.80216059851382,-3.6680405139923096,-6.224729537963867,100,77.80510848253742,-5.285953998565674,-6.540298938751221,100,64.88143273935253,-5.848006248474121,-6.461837768554688,100,83.57624888281997,-6.592235088348389,-8.219265937805176,100,94.76383123143611,-5.545095443725586,-8.440893173217773,100,83.08771364499414,-7.508761882781982,-9.100618362426758,100,67.63901113846525,-6.470252990722656,-7.207484245300293,100,81.34456642991509,-6.696060657501221,-8.168617248535156,100,79.20376151376843,-6.013420581817627,-7.350672245025635,100,58.31808704659577,-7.188115119934082,-7.523960113525391,100,88.5055953161257,-6.416545867919922,-8.457751274108887,100,90.2471357144244,-6.876819610595703,-9.101810455322266,100,84.2149067495659,-8.319714546203613,-9.994020462036133,100,97.34430283782949,-2.6205742359161377,-6.222121238708496,100,62.872135253675545,-4.807069301605225,-5.333804607391357,100,86.24352908777394,-5.621504783630371,-7.457170486450195,100,77.7426291119437,-4.846775054931641,-6.097505569458008,100,94.34207190949776,-4.482419967651367,-7.296289443969727
24,24,24,24,24,24,24,24,24,24,24,24,Franck_3_SSS,SSS,The author of the speech about the city,is,are,100,95.20097076762796,-5.932271957397461,-8.919848442077637,100,98.34877671382638,-4.778827667236328,-8.86583137512207,100,97.99755855865664,-4.096210479736328,-7.986785888671875,100,96.65890615665644,-4.591588973999023,-7.956479072570801,100,95.83355235699364,-5.7048115730285645,-8.840360641479492,100,92.51476120092296,-6.1332831382751465,-8.64771842956543,100,93.87966920738369,-5.997268199920654,-8.727665901184082,100,91.1582312148426,-5.212184906005859,-7.545294761657715,100,90.4796367993135,-6.455339431762695,-8.70703125,100,94.66237334096114,-5.998266696929932,-8.873802185058594,100,94.43544560255496,-5.987057209014893,-8.818556785583496,100,90.13544230105896,-6.6642351150512695,-8.87660026550293,100,89.81073817899825,-5.5882248878479,-7.764595031738281,100,93.97717037167376,-6.218855857849121,-8.966350555419922,100,91.49183650985373,-7.029233455657959,-9.404457092285156,100,97.31483681700882,-4.0065202713012695,-7.5967302322387695,100,89.0229193482404,-6.268900871276856,-8.361985206604004,100,94.17763585689116,-5.140783786773682,-7.924260139465332,100,94.77970366986372,-4.97316837310791,-7.872169494628906,100,94.01202686154284,-5.393134117126465,-8.146803855895996
25,25,25,25,25,25,25,25,25,25,25,25,Franck_3_SSP,SSP,The author of the speech about the cities,is,are,0,45.13862545712208,-6.747389793395996,-6.552318572998047,100,82.8285198473936,-5.797309398651123,-7.370831966400146,100,74.32320769450824,-4.941985130310059,-6.004820823669434,0,48.48164526432168,-6.836169242858887,-6.775416374206543,0,41.97413235118624,-7.148573875427246,-6.824738502502441,100,53.129011904594,-7.182507038116455,-7.307831287384033,0,26.184598137129733,-7.952876567840576,-6.916480541229248,0,45.89548776789313,-6.4922308921813965,-6.3276801109313965,100,51.176092611665936,-7.400794982910156,-7.447847366333008,0,33.76165166731502,-7.711948871612549,-7.038014888763428,0,28.68971323150436,-7.608844757080078,-6.698342800140381,0,26.767700082468565,-8.362475395202637,-7.356034755706787,0,26.85086955541148,-7.632931709289551,-6.630729675292969,0,23.11381512365256,-8.023700714111328,-6.821805000305176,0,14.62189925417806,-9.07819938659668,-7.313630104064941,100,88.53251006124626,-3.5693888664245605,-5.6132426261901855,0,24.94583137315612,-7.135910034179688,-6.034406661987305,0,39.26970335719332,-6.754523277282715,-6.318533897399902,0,42.04845543345834,-6.698057174682617,-6.377272605895996,100,52.04820391688333,-6.210971832275391,-6.292945861816406
26,26,26,26,26,26,26,26,26,26,26,26,Franck_3_SPS,SPS,The author of the speeches about the city,is,are,100,84.04246745281017,-7.144754409790039,-8.806145668029785,100,91.61365080313492,-4.831112384796143,-7.222087383270264,100,74.82993127455626,-4.177414894104004,-5.266977310180664,100,86.61494294186942,-4.4325456619262695,-6.29987907409668,100,79.31137754432984,-5.96187686920166,-7.30567455291748,100,83.80364907261881,-6.693603038787842,-8.33729362487793,100,78.40942324923209,-6.658306121826172,-7.947993278503418,100,80.33602225298577,-5.398481369018555,-6.805911064147949,100,82.02027373677164,-6.967557430267334,-8.485279083251953,100,77.16573634254887,-6.337203979492188,-7.554897308349609,100,80.56208392794018,-5.889066696166992,-7.310869216918945,100,88.3357347918939,-6.850409984588623,-8.875024795532227,100,77.19083173916006,-6.486668586730957,-7.70578670501709,100,78.58188040139743,-6.095375061035156,-7.3952789306640625,100,79.5893991536465,-7.264994621276855,-8.625821113586426,100,77.1835436469564,-3.8712658882141113,-5.089970111846924,100,78.58446450939127,-4.972184181213379,-6.272241592407227,100,79.13917350789268,-5.62565803527832,-6.958992958068848,100,81.01094857312904,-5.384155750274658,-6.8348774909973145,100,85.21554897605881,-5.557399272918701,-7.309007167816162
27,27,27,27,27,27,27,27,27,27,27,27,Franck_3_SPP,SPP,The author of the speeches about the cities,is,are,0,41.98125176311145,-7.202723979949951,-6.879180908203125,100,63.12829186736592,-6.619504928588867,-7.157229423522949,0,44.2868731571408,-5.657602310180664,-5.428074836730957,0,35.0781386442096,-6.911041736602783,-6.295435428619385,0,48.07262601782276,-6.989744186401367,-6.91261100769043,0,43.34670966685584,-7.578001499176025,-7.310282230377197,0,13.900630768417804,-8.500673294067383,-6.67710542678833,0,37.60425016381308,-6.685744762420654,-6.1793646812438965,0,41.73644718165453,-7.905004501342773,-7.571402549743652,0,25.061911317242448,-7.975603103637695,-6.8802900314331055,0,23.77780151684584,-7.216051578521728,-6.051151275634766,0,23.93631509520053,-8.621026992797852,-7.464852809906006,0,13.099182270100435,-8.5584135055542,-6.666195869445801,0,17.318904020220906,-7.6750054359436035,-6.111813068389893,0,13.161850335343503,-9.23371410369873,-7.346990585327148,100,72.35689655401652,-3.7886648178100586,-4.750899314880371,0,25.967783913695552,-6.433115005493164,-5.385471343994141,0,26.914847586246687,-7.171170234680176,-6.172223091125488,0,32.70683381863794,-6.7515482902526855,-6.030073642730713,0,44.8375790342239,-6.412693977355957,-6.205458641052246
28,28,28,28,28,28,28,28,28,28,28,28,Franck_3_PSS,PSS,The authors of the speech about the city,are,is,0,27.854724073657817,-7.054824352264404,-6.103145122528076,0,39.69805391007116,-6.531363487243652,-6.1133012771606445,100,68.4039605892624,-4.795462131500244,-5.567861080169678,0,16.988977974687547,-6.100342750549316,-4.513934135437012,0,44.29134401367693,-6.615715980529785,-6.386369705200195,0,37.66215583151247,-7.797067642211914,-7.293154716491699,0,36.65053699443002,-6.46013069152832,-5.9128923416137695,0,36.16183386519424,-6.56900691986084,-6.000659942626953,0,36.06137123617918,-7.090100288391113,-6.517398834228516,0,16.60224079663164,-7.8343634605407715,-6.220279693603516,100,74.36302670268094,-6.025586128234863,-7.090509414672852,0,24.906159603627465,-8.071000099182129,-6.967376708984375,0,42.15862387812074,-6.873324394226074,-6.557059288024902,0,26.150253814090007,-6.787020206451416,-5.748846530914307,0,39.40103507937231,-8.23559856414795,-7.805112838745117,100,93.88577334145928,-3.3800082206726074,-6.11146879196167,100,58.13694739497769,-6.58786678314209,-6.916264533996582,0,37.18877090233684,-5.4730095863342285,-4.948882579803467,0,25.541329864185347,-6.708174705505371,-5.638228416442871,100,80.51206552804595,-4.360904693603516,-5.779516220092773
29,29,29,29,29,29,29,29,29,29,29,29,Franck_3_PSP,PSP,The authors of the speech about the cities,are,is,100,90.88075259916435,-4.976780891418457,-7.275941848754883,100,59.19702009759785,-6.138842582702637,-6.510958671569824,100,83.91970107620004,-4.070504665374756,-5.7227702140808105,100,83.73202358995718,-5.164914131164551,-6.803337097167969,100,88.3662503238004,-6.087635517120361,-8.115215301513672,100,79.42989616372917,-6.96923828125,-8.320274353027344,100,87.72130395952286,-5.720676422119141,-7.686975479125977,100,77.75628966737473,-6.059825897216797,-7.311346054077148,100,70.93458331168364,-6.585993766784668,-7.478202819824219,100,77.56557595519435,-6.586542129516602,-7.827069282531738,100,97.37516836347665,-4.827452182769775,-8.441006660461426,100,84.86915991583807,-6.811293601989746,-8.535669326782227,100,91.43315534697273,-6.168452739715576,-8.536161422729492,100,87.45872247495195,-5.5404157638549805,-7.48255729675293,100,93.3817408229153,-6.731608867645264,-9.378472328186035,100,92.7571156875349,-3.023806571960449,-5.5737714767456055,100,95.89020738385403,-4.99345064163208,-8.143281936645508,100,88.15849398603525,-4.943663597106934,-6.951189041137695,100,84.00965984746122,-5.928878784179688,-7.587825775146484,100,93.50033261283434,-3.822518348693848,-6.48873233795166
