,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,item,condition,sentence,target,alternative,lstmaugment 0 correct (max),lstmaugment 0 correct (sample),lstmaugment 0 target score,lstmaugment 0 alternative score,lstmaugment 1 correct (max),lstmaugment 1 correct (sample),lstmaugment 1 target score,lstmaugment 1 alternative score,lstmaugment 2 correct (max),lstmaugment 2 correct (sample),lstmaugment 2 target score,lstmaugment 2 alternative score,lstmaugment 3 correct (max),lstmaugment 3 correct (sample),lstmaugment 3 target score,lstmaugment 3 alternative score,lstmaugment 4 correct (max),lstmaugment 4 correct (sample),lstmaugment 4 target score,lstmaugment 4 alternative score,lstmlmaug 0 correct (max),lstmlmaug 0 correct (sample),lstmlmaug 0 target score,lstmlmaug 0 alternative score,lstmlmaug 1 correct (max),lstmlmaug 1 correct (sample),lstmlmaug 1 target score,lstmlmaug 1 alternative score,lstmlmaug 2 correct (max),lstmlmaug 2 correct (sample),lstmlmaug 2 target score,lstmlmaug 2 alternative score,lstmlmaug 3 correct (max),lstmlmaug 3 correct (sample),lstmlmaug 3 target score,lstmlmaug 3 alternative score,lstmlmaug 4 correct (max),lstmlmaug 4 correct (sample),lstmlmaug 4 target score,lstmlmaug 4 alternative score,lstmwiki_lm 0 correct (max),lstmwiki_lm 0 correct (sample),lstmwiki_lm 0 target score,lstmwiki_lm 0 alternative score,lstmwiki_lm 1 correct (max),lstmwiki_lm 1 correct (sample),lstmwiki_lm 1 target score,lstmwiki_lm 1 alternative score,lstmwiki_lm 2 correct (max),lstmwiki_lm 2 correct (sample),lstmwiki_lm 2 target score,lstmwiki_lm 2 alternative score,lstmwiki_lm 3 correct (max),lstmwiki_lm 3 correct (sample),lstmwiki_lm 3 target score,lstmwiki_lm 3 alternative score,lstmwiki_lm 4 correct (max),lstmwiki_lm 4 correct (sample),lstmwiki_lm 4 target score,lstmwiki_lm 4 alternative score,gpt2 correct (max),gpt2 correct (sample),gpt2 target score,gpt2 alternative score,lstmaugment_tied 0 correct (max),lstmaugment_tied 0 correct (sample),lstmaugment_tied 0 target score,lstmaugment_tied 0 alternative score,lstmaugment_tied 1 correct (max),lstmaugment_tied 1 correct (sample),lstmaugment_tied 1 target score,lstmaugment_tied 1 alternative score,lstmaugment_tied 2 correct (max),lstmaugment_tied 2 correct (sample),lstmaugment_tied 2 target score,lstmaugment_tied 2 alternative score,lstmaugment_tied 3 correct (max),lstmaugment_tied 3 correct (sample),lstmaugment_tied 3 target score,lstmaugment_tied 3 alternative score
70,70,70,70,70,70,70,70,70,HaskellMacDonald_35_SP,SP,Do you know whether the watch or the cameras,were,was,100,78.77041457967108,-3.3153393268585205,-4.626481056213379,100,94.70353791281468,-2.4276137351989746,-5.311326026916504,100,98.80738856212903,-3.102874279022217,-7.519901275634766,100,80.5060495849619,-3.131749153137207,-4.5499773025512695,100,96.9911027119958,-1.566293478012085,-5.039339065551758,100,95.58819979499047,-2.0509181022644043,-5.126684665679932,100,94.26118720568,-2.200277805328369,-4.9990949630737305,100,91.152049225741,-3.00858736038208,-5.340930461883545,100,96.73194809533794,-2.2977218627929688,-5.685471534729004,100,88.21336882188179,-2.307013511657715,-4.319806098937988,100,97.07504401130008,-2.4716572761535645,-5.973862171173096,100,83.09936267165145,-2.72398328781128,-4.31666898727417,100,87.51854794199868,-2.5677618980407715,-4.515368938446045,100,95.08315950678038,-3.4401087760925293,-6.402194499969482,100,76.51665878296791,-2.3418917655944824,-3.523108959197998,100,92.59655257888527,-2.466278553009033,-4.992584705352783,100,93.20579039752376,-3.711349487304688,-6.3300886154174805,100,95.93655248649569,-1.9344035387039185,-5.09605884552002,100,89.92894094469753,-3.1806411743164062,-5.3699951171875,100,96.42721248991944,-1.3951122760772705,-4.690554618835449
71,71,71,71,71,71,71,71,71,HaskellMacDonald_35_PS,PS,Do you know whether the watches or the camera,were,was,100,50.76911938835968,-3.991227388381958,-4.021994590759277,100,78.99482209112159,-2.900904893875122,-4.225518226623535,100,85.4491970013868,-3.410537004470825,-5.180812835693359,100,56.40210933637058,-4.0477166175842285,-4.305214405059815,100,75.91729258651753,-3.208334445953369,-4.356484889984131,100,78.57123662237815,-2.4910707473754883,-3.790342330932617,100,60.35868689491696,-2.4330976009368896,-2.8535306453704834,100,91.82147215414416,-2.32625150680542,-4.744585514068604,100,95.1755324663734,-2.119959592819214,-5.101982116699219,100,85.5381894322261,-2.056406021118164,-3.833857536315918,100,86.34778611853335,-2.9007296562194824,-4.745211124420166,100,93.19344941127018,-2.4234721660614014,-5.040264129638672,100,71.70708973495178,-2.812107801437378,-3.742086172103882,100,85.69774245964263,-3.0768213272094727,-4.867230415344238,100,61.82826901963367,-3.05199670791626,-3.534262180328369,100,81.28905274902213,-2.7792210578918457,-4.248123645782471,0,45.58481212104631,-3.546398162841797,-3.3693294525146484,100,87.09252600668822,-1.7863200902938845,-3.6954846382141113,100,91.5248765725368,-3.0840158462524414,-5.463491439819336,100,73.13640999461127,-2.6429426670074463,-3.644497156143189
72,72,72,72,72,72,72,72,72,HaskellMacDonald_36_SP,SP,The board wants to know if the dolphin or the sharks,were,was,100,97.89955754356744,-3.0458641052246094,-6.88765811920166,100,98.4018014731673,-1.92435359954834,-6.044535636901856,100,96.56268477181476,-4.05340051651001,-7.388902187347412,100,64.72538431747793,-3.77480411529541,-4.381793975830078,100,97.40532983068115,-2.889583110809326,-6.515004634857178,100,92.86459634763877,-3.038560628890991,-5.6046342849731445,100,96.85025980229128,-3.106006622314453,-6.531852722167969,100,97.88298024216164,-3.681825399398804,-7.515588760375977,100,97.26736187678571,-3.670675754547119,-7.242871761322021,100,98.64057384884968,-3.211789608001709,-7.496209621429443,100,97.34699435444143,-3.459318161010742,-7.061906814575195,100,94.81233491160933,-4.4747090339660645,-7.380324840545654,100,88.73628261856507,-4.28959846496582,-6.353680610656738,100,86.02676097182295,-4.011857032775879,-5.829371452331543,100,84.80102928803454,-3.5795679092407227,-5.298647880554199,100,96.51653143033514,-2.527804374694824,-5.849490165710449,100,95.6469835296706,-3.19469690322876,-6.284492015838623,100,93.11451166056986,-3.293238639831543,-5.897652626037598,100,95.80849993598022,-3.157443761825561,-6.286736488342285,100,97.58189521913768,-2.3800208568573,-6.077728748321533
73,73,73,73,73,73,73,73,73,HaskellMacDonald_36_PS,PS,The board wants to know if the dolphins or the shark,were,was,100,54.08405099120086,-3.791585683822632,-3.955312490463257,100,98.09551412108723,-2.687219619750977,-6.628949165344238,100,89.90479147893987,-3.852670192718506,-6.039360523223877,100,84.89552310682787,-3.1977012157440186,-4.924131393432617,100,95.33435429481074,-2.734705209732056,-5.751869201660156,100,89.34691578435093,-3.149914026260376,-5.276591300964356,100,91.1597376754858,-3.1822638511657715,-5.515560626983643,100,94.69453160036008,-3.638246774673462,-6.520164966583252,100,93.2123641739777,-3.056934833526612,-5.676712512969971,100,93.61924940151198,-2.982426166534424,-5.668376445770264,100,99.1543024884862,-2.586996555328369,-7.351267337799072,100,95.5520683716653,-3.4282188415527344,-6.495450973510742,100,90.48375990061878,-3.827027320861816,-6.079197883605957,100,95.7657507509194,-3.725828170776367,-6.844527244567871,100,94.0777370188608,-3.1163439750671387,-5.881746768951416,100,87.93662695439848,-2.3264007568359375,-4.312843322753906,100,67.53829296658972,-4.344039916992188,-5.07667350769043,100,82.7784210540683,-3.5762221813201904,-5.146226406097412,100,87.48921388617245,-4.278143405914307,-6.223067760467529,100,91.9869472571898,-2.4927403926849365,-4.933315277099609
74,74,74,74,74,74,74,74,74,HaskellMacDonald_37_SP,SP,Vivian must know whether the bookstore or the galleries,were,was,100,97.45677756429129,-3.1196985244750977,-6.7656755447387695,100,91.42526739868563,-2.1826601028442383,-4.549362182617188,100,76.3321976213121,-3.892008066177368,-5.062987327575684,0,22.210672609182907,-4.193541049957275,-2.9401097297668457,100,99.10372329118564,-1.967945218086243,-6.673618316650391,100,73.13131325152166,-2.3734617233276367,-3.3747568130493164,100,86.16499162080919,-2.536132574081421,-4.365194320678711,100,78.75427476708771,-2.5922293663024902,-3.9024062156677246,100,97.12325246483184,-1.948780059814453,-5.468100547790527,100,89.8766692833487,-2.177485466003418,-4.361081123352051,100,87.06366933049402,-2.562949657440185,-4.469549655914307,100,95.3337784219656,-2.3775172233581543,-5.394551753997803,100,89.59593509031872,-2.77833890914917,-4.93145227432251,100,88.8242756599232,-3.591222286224365,-5.664138317108154,100,91.20841103458991,-2.542792797088623,-4.882144451141357,100,81.8948428480431,-3.271270275115967,-4.7805094718933105,100,65.77164323798841,-3.849846363067627,-4.502980709075928,100,90.88584921036312,-2.6972007751464844,-4.996976852416992,100,85.9882209091559,-2.9693474769592285,-4.7836594581604,100,95.62541624182688,-1.8265236616134644,-4.911150932312012
75,75,75,75,75,75,75,75,75,HaskellMacDonald_37_PS,PS,Vivian must know whether the bookstores or the gallery,were,was,0,22.717406024451293,-5.078422546386719,-3.8540852069854736,100,84.4782272912376,-2.7109293937683105,-4.405179500579834,100,83.83963442166046,-4.488766670227051,-6.135110855102539,100,69.52630884809778,-3.1135687828063965,-3.9384102821350098,100,87.51924590064952,-2.305792808532715,-4.253463745117188,100,78.24193725157738,-2.2016634941101074,-3.481484889984131,100,59.32395143523248,-2.952853441238404,-3.3302271366119385,100,83.9749753635839,-2.8011536598205566,-4.457520961761475,100,92.39358726388502,-1.6453558206558228,-4.142421722412109,100,71.3464951814393,-2.519571781158448,-3.4318442344665527,100,93.57163537449236,-2.2386069297790527,-4.916614055633545,100,90.14579100570688,-3.413330078125,-5.626859664916992,100,95.34333996083951,-3.1402807235717773,-6.159466743469238,100,65.87818171001341,-4.60554313659668,-5.263413429260254,100,86.4415218603716,-2.941373825073242,-4.793829917907715,100,86.31547740064353,-3.229640007019043,-5.071383476257324,0,35.76727382616065,-4.017797470092773,-3.4323179721832275,100,91.380241146817,-2.81071400642395,-5.171686172485352,100,81.40460201545956,-3.631836891174317,-5.108354568481445,100,66.63379923657561,-2.7476284503936768,-3.4392969608306885
76,76,76,76,76,76,76,76,76,HaskellMacDonald_38_SP,SP,Can you tell me whether the racket or the balls,were,was,100,95.12871581905584,-2.694742202758789,-5.66661548614502,100,85.49541894423896,-3.499901294708252,-5.273899555206299,100,95.45055010399057,-2.539820671081543,-5.583422660827637,100,96.11793777470028,-2.871285915374756,-6.080495357513428,100,98.24462064116253,-2.4043455123901367,-6.429121017456055,100,92.80785516606316,-3.6142773628234863,-6.17181921005249,100,95.56589762349124,-2.856293201446533,-5.926784038543701,100,84.96827254750659,-3.9775795936584473,-5.7096943855285645,100,98.47819080927717,-3.3841023445129395,-7.554037570953369,100,88.7935471334355,-3.5129880905151367,-5.582812309265137,100,92.20603727108865,-3.51762318611145,-5.988299369812012,100,87.79576628294261,-3.387068271636963,-5.36029863357544,100,82.6199270572951,-4.251448631286621,-5.810375213623047,100,98.40352233352418,-3.2036261558532715,-7.324903011322021,100,89.93101369152791,-3.242395401000977,-5.431978225708008,100,90.68543850803651,-2.17653751373291,-4.45235538482666,100,68.63916052304285,-3.1398520469665527,-3.923155307769776,100,95.34504707917972,-3.2149980068206787,-6.234568595886231,100,78.687750787166,-3.9174959659576416,-5.223701477050781,100,95.4397923543914,-2.021992444992065,-5.063119888305664
77,77,77,77,77,77,77,77,77,HaskellMacDonald_38_PS,PS,Can you tell me whether the rackets or the ball,were,was,0,29.910254118655665,-4.723329544067383,-3.8717544078826895,0,31.62665577181564,-4.544720649719238,-3.773737907409668,100,91.90454115413202,-2.4917993545532227,-4.921246528625488,100,63.1154603906798,-3.405742883682251,-3.94291615486145,100,76.170142065622,-3.442903518676758,-4.604933738708496,0,47.0352896928919,-3.626816272735596,-3.5080885887146,100,65.60650186979903,-3.2753653526306152,-3.921172618865967,100,87.49837603589083,-2.5215859413146973,-4.467347621917725,100,95.26223143394252,-2.2296900749206543,-5.230757236480713,100,67.74381744164039,-3.689374923706055,-4.431398391723633,100,94.82291159610982,-2.905972003936768,-5.813740253448486,100,93.21167628650925,-2.875098705291748,-5.494767665863037,100,75.74269493243439,-3.217696189880371,-4.356320381164551,100,79.65293613619828,-3.5192365646362305,-4.883978843688965,100,58.48221551421023,-3.2914295196533203,-3.634030342102051,100,60.90736867751855,-3.7762033939361572,-4.219623565673828,0,21.685481225225622,-3.702009439468384,-2.417919397354126,100,81.94013601024601,-2.873032331466675,-4.385329246520996,100,79.73448483660607,-3.2361416816711426,-4.605923175811768,100,93.14238363705456,-2.188566207885742,-4.797335624694824
78,78,78,78,78,78,78,78,78,HaskellMacDonald_39_SP,SP,Tell me whether the outlet or the switches,are,is,100,83.57672831574628,-1.653157114982605,-3.2802228927612305,100,96.36119145328225,-0.7188358902931213,-3.995283126831055,100,93.22448210502314,-1.5281357765197754,-4.149830341339111,100,82.8799493005394,-1.8058422803878784,-3.382985115051269,100,60.126985216624654,-1.484701156616211,-1.89546012878418,100,88.37471835940273,-2.0576138496398926,-4.086017608642578,100,95.84975325150192,-1.6192083358764648,-4.758822441101074,100,93.79778250436688,-1.5711230039596558,-4.287357330322266,100,98.21011722243702,-1.4778919219970703,-5.482851028442383,100,98.1208961308449,-1.828554511070252,-5.783959865570068,100,94.22645997622276,-1.737983226776123,-4.530398845672607,100,95.13504424475856,-1.937428593635559,-4.91066837310791,100,95.07110810263936,-1.8039878606796265,-4.763498783111572,100,98.35058794053616,-1.2534173727035522,-5.341536998748779,100,96.32969403461132,-1.0381109714508057,-4.305612564086914,100,95.44909136481951,-0.9797818064689636,-4.023047924041748,100,64.77231470568013,-2.3243231773376465,-2.9333691596984863,100,95.58731843463924,-1.5124002695083618,-4.587957859039307,100,84.69346015938368,-2.400416851043701,-4.111175060272217,100,95.42483403441642,-0.966982364654541,-4.004678249359131
79,79,79,79,79,79,79,79,79,HaskellMacDonald_39_PS,PS,Tell me whether the outlets or the switch,are,is,0,29.815264836111943,-2.495687484741211,-1.6395771503448486,0,26.13892648260049,-2.32945203781128,-1.2906917333602903,100,75.30994165297928,-2.582334518432617,-3.697546005249024,100,80.8928640200006,-1.7196242809295654,-3.1626880168914795,100,75.60354555131946,-1.801590919494629,-2.9326562881469727,100,68.29982062094274,-2.2832632064819336,-3.0508480072021484,100,60.547970207630456,-1.9912402629852293,-2.419590711593628,100,70.73387668206404,-2.3539879322052,-3.2364819049835205,100,92.71197050604673,-1.6225128173828125,-4.165777206420898,100,62.55035075803978,-3.5369484424591064,-4.049922943115234,100,85.26220236363508,-2.07703161239624,-3.8323473930358887,100,94.20918831318887,-1.7762235403060913,-4.565468788146973,100,75.91181726710576,-2.1493282318115234,-3.2971792221069336,100,55.56610523967037,-2.8205506801605225,-3.044121503829956,100,63.27820199253744,-2.43804931640625,-2.982219696044922,100,63.77554676291871,-3.7663633823394775,-4.331998825073242,100,70.48252423129193,-2.127657890319824,-2.998040199279785,100,77.71020259828326,-2.3270151615142822,-3.5758726596832275,100,60.51497880468935,-2.8982107639312744,-3.3251802921295166,100,67.42880445068373,-1.96490478515625,-2.6925487518310547
